431362005	Doppler ultrasonography of liver and portal system (procedure)	dopplerultraljudsundersökning av lever och portasystem
431350006	Single photon emission computed tomography scintimammography (procedure)	skintimammografi med SPECT
431349006	Marking of skin using ultrasound guidance (procedure)	ultraljudsvägledd markering av hud
431346004	Fluoroscopic angiography of celiac, mesenteric and hepatic artery with contrast (procedure)	angiografi av truncus coeliacus, mesenterialartär och leverartär under röntgengenomlysning
431345000	Hydrodistension of glenohumeral joint using ultrasound guidance (procedure)	ultraljudsvägledd hydrodistension av glenohumeralled
431344001	Injection of tendon sheath using ultrasound guidance (procedure)	ultraljudsvägledd injektion i senskida
431343007	Ultrasonography of myocardium for tissue strain rate (procedure)	ultraljudsundersökning av myokardiet för mätning av vävnadsbelastning
431342002	Radiolabeled technetium 99m depreotide scan of thorax (procedure)	skintigrafi av torax med ^99m^Tc-märkt depreotid
431341009	Removal of nephrostomy tube using fluoroscopic guidance (procedure)	avlägsnande av nefrostomikateter under röntgengenomlysning
431338000	Kyphoplasty of fracture of cervical spine using fluoroscopic guidance (procedure)	kyfoplastik av fraktur i halsryggraden under röntgengenomlysning
431337005	Percutaneous thrombolysis of vascular graft of lower limb using fluoroscopic guidance (procedure)	perkutan trombolys av kärlgraft i nedre extremitet under röntgengenomlysning
431334003	Radionuclide imaging of small intestine for Meckel diverticulum (procedure)	bilddiagnostik av Meckels divertikel i tunntarmen med isotop
431328005	Percutaneous cervical vertebroplasty using fluoroscopic guidance (procedure)	perkutan cervikal vertebroplastik under röntgengenomlysning
431327000	Peroral insertion of gastrostomy tube using fluoroscopic guidance (procedure)	oral inläggning av gastrostomikateter under röntgengenomlysning
431326009	Computed tomography of neck with contrast (procedure)	datortomografi av halsen med kontrast
431324007	Doppler ultrasonography of artery of upper limb (procedure)	dopplerultraljudsundersökning av artär i arm
431323001	Doppler ultrasonography of artery of lower limb (procedure)	dopplerultraljudsundersökning av artär i ben
431322006	Hydrodistention of glenohumeral joint using fluoroscopic guidance (procedure)	hydrodistension av glenohumeralled under röntgengenomlysning
431321004	Radioisotope imaging dopamine receptor site of brain (procedure)	bilddiagnostik med radioisotop av dopaminreceptorställen i hjärnan
431313005	Repositioning of central venous catheter using fluoroscopic guidance (procedure)	reposition av central venkateter under röntgengenomlysning
431312000	Cementoplasty using fluoroscopic guidance (procedure)	cementplastik under röntgengenomlysning
431306005	Fluoroscopy of heart for checking of permanent pacemaker position (procedure)	röntgengenomlysning av hjärtat för lägeskontroll av permanent pacemaker
431305009	Percutaneous insertion of stent graft into bypass of external iliac artery to internal iliac artery using fluoroscopic guidance (procedure)	perkutan inläggning av stentgraft i bypass från arteria iliaca externa under röntgengenomlysning
431303002	Percutaneous mechanical thrombectomy of vein of upper limb using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av ven i arm under röntgengenomlysning
431302007	Percutaneous thrombolysis of renal artery using fluoroscopic guidance (procedure)	perkutan trombolys av njurartär under röntgengenomlysning
431299007	Magnetic resonance imaging of perfusion of heart under stress (procedure)	magnetresonanstomografi av hjärtats perfusion under belastning
431298004	Fluoroscopic myelogram of lumbar spine with cervical puncture (procedure)	lumbal myelografi av ländryggraden under röntgengenomlysning med cervikal punktion
431255003	Percutaneous mechanical thrombectomy of artery of upper limb using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av artär i arm under röntgengenomlysning
431254004	Percutaneous mechanical thrombectomy of mesenteric vein using fluoroscopic guidance (procedure)	perkutan mekanisk trombektomi av mesenterialven under röntgengenomlysning
431253005	Percutaneous transluminal angioplasty of renal vein using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av njurven under röntgengenomlysning
431252000	Percutaneous thrombolysis of dialysis fistula using fluoroscopic guidance (procedure)	perkutan trombolys av dialysfistel under röntgengenomlysning
431251007	X-ray of pelvis using mobile image intensifier (procedure)	röntgenundersökning av bäckenet med mobil bildförstärkare
431250008	Magnetic resonance imaging of lumbar spine and pelvis (procedure)	magnetresonanstomografi av ländryggrad och bäcken
431249008	Magnetic resonance imaging of breast implant (procedure)	magnetresonanstomografi av bröstimplantat
431248000	Injection of bursa using ultrasound guidance (procedure)	ultraljudsvägledd injektion i bursa
431247005	Computed tomography of nasopharynx with contrast (procedure)	datortomografi av nasofarynx med kontrast
431243009	Removal of central venous catheter using fluoroscopic guidance (procedure)	avlägsnande av central venkateter under röntgengenomlysning
431242004	Fluoroscopic intravenous digital subtraction angiography of aorta and subclavian artery (procedure)	intravenös digital subtraktionsangiografi av aorta och arteria subclavia
431241006	Fluoroscopic genitography (procedure)	genitografi under röntgengenomlysning
431229004	Percutaneous transluminal cutting balloon angioplasty of thoracic aorta using fluoroscopic guidance (procedure)	perkutan transluminal skärande ballongvidgning av bröstaorta under röntgengenomlysning
431228007	Positron emission tomography carbon 11 choline uptake study (procedure)	PET-undersökning av upptag av ^11^C-märkt kolin
431227002	Injection of trochanteric bursa using ultrasound guidance (procedure)	ultraljudsvägledd injektion i trokantär bursa
431226006	Fluoroscopic arthrography of midtarsal joint (procedure)	artrografi av Choparts led under röntgengenomlysning
431225005	Magnetic resonance imaging of cerebrospinal fluid flow (procedure)	magnetresonanstomografi av cerebrospinalvätskeflöde
431221001	Retrograde insertion of ureteric stent using fluoroscopic guidance (procedure)	retrograd inläggning av uretärstent under röntgengenomlysning
431220000	Cardiac septostomy using fluoroscopic guidance (procedure)	kardiell septostomi under röntgengenomlysning
431219006	Antegrade insertion of ureteric stent using fluoroscopic guidance (procedure)	antegrad inläggning av uretärstent under röntgengenomlysning
431218003	Ultrasound doppler flow mapping of vein of lower limb (procedure)	flödesmappning av ven i nedre extremitet med doppler
431217008	Ultrasound doppler flow mapping of artery of lower limb (procedure)	flödesmappning av artär i ben med doppler
431216004	Insertion of catheter into pulmonary artery using fluoroscopic guidance (procedure)	inläggning av kateter i pulmonalartär under röntgengenomlysning
431214001	Computed tomography enteroclysis (procedure)	datortomografi, enteroklys
431213007	Replacement of gastrostomy tube using fluoroscopic guidance (procedure)	byte av gastrostomikateter under röntgengenomlysning
431212002	Percutaneous transluminal angioplasty of ulnar artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria ulnaris under röntgengenomlysning
431211009	Percutaneous transluminal angioplasty of internal iliac artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria iliaca interna under röntgengenomlysning
431210005	Percutaneous transluminal angioplasty of radial artery using fluoroscopic guidance (procedure)	perkutan transluminal angioplastik av arteria radialis under röntgengenomlysning
431209000	Percutaneous embolization of vein using fluoroscopic guidance (procedure)	perkutan embolisering av ven under röntgengenomlysning
431206007	Percutaneous sacral vertebroplasty using fluoroscopic guidance (procedure)	perkutan sakral vertebroplastik under röntgengenomlysning
431204005	Radionuclide single phase bone study of whole body (procedure)	isotopundersökning av ben i hela kroppen i en fas
431203004	Injection of tendon using ultrasound guidance (procedure)	ultraljudsvägledd injektion i sena
431202009	Gastrojejunostomy conversion from gastrostomy using fluoroscopic guidance (procedure)	konvertering till gastrojejunostomi från gastrostomi under röntgengenomlysning
431201002	Ultrasonography of artery (procedure)	ultraljudsundersökning av artär
431199004	Fluoroscopic intravenous digital subtraction angiography of iliac and femoral arteries (procedure)	intravenös digital subtraktionsangiografi av arteria iliaca och femoralartär
431198007	Kyphoplasty of fracture of lumbar spine using fluoroscopic guidance (procedure)	kyfoplastik av fraktur i ländryggraden under röntgengenomlysning
431192008	Fluoroscopic venography of transjugular intrahepatic portosystemic shunt using contrast with insertion of stent graft (procedure)	flebografi av transjugulär intrahepatisk portosystemisk shunt med kontrast och inläggning av stentgraft
431191001	Single photon emission computed tomography indium 111 leukocyte study (procedure)	SPECT med ^111^In-märkta leukocyter
431190000	Respiratory and electrocardiography gated cardiac computed tomography of heart (procedure)	andnings- och EKG-reglerad CT av hjärtat
431185003	Replacement of central venous catheter using fluoroscopic guidance (procedure)	byte av central venkateter under röntgengenomlysning
430832002	Radionuclide two-phase bone imaging of upper limb (procedure)	skelettskintigrafi av arm i två faser
430831009	Radionuclide two-phase bone imaging of thorax (procedure)	skelettskintigrafi av bröstkorgen i två faser
430830005	Radionuclide two-phase bone imaging of pelvis (procedure)	skelettskintigrafi av bäckenet i två faser
430829000	Radionuclide two-phase bone imaging of lumbar spine (procedure)	skelettskintigrafi av ländryggraden i två faser
